05:54:56,CARPARK,0,22,-31.977069,115.816675,250000,5,923300000,12,20,-112,-112,-15.5,-31.97625,115.818792
05:55:05,CARPARK,0,25,-31.977069,115.816675,250000,5,923300000,12,20,-113,-123,-14.75,-31.976087,115.818813
05:55:06,CARPARK,0,27,-31.977069,1159Ô55,250000,5,923300000,12,20,-113,-124,-20.75,-31.976073,115.81883
05:55:14,CARPARK,0,30,-31.977344,115.816566,250000,5,923300000,12,20,-113,-124,-15.75,-31.976042,115.818973
05:55:16,CARPARK,0,31,-31.977344,115.816566,250000,5,923300000,12,20,-113,-124,-15.5,-31.97604,115.818976
05:55:18,CARPARK,0,32,-31.975862,115.817142,250000,5,923300000,12,20,-111,-123,-17.25,-31.97604,115.81898
05:55:18,CARPARK,0,33,-31.974356,115.817731,250000,5,923300000,12,20,-110,-123,-18.75,-31.97604,115.81898
05:55:20,CARPARK,0,34,-31.974356,115.817731,250000,5,923300000,12,20,-113,-123,-17,-31.976036,115.818984
05:55:23,CARPARK,0,35,-31.974356,115.817731,250000,5,923300000,12,20,-112,-124,-17,-31.976036,115.818988
05:55:25,CARPARK,0,36,-31.974356,115.817731,250000,5,923300000,12,20,-113,-111,-16.75,-31.976038,115.818985
05:55:27,CARPARK,0,37,-31.974356,115.817731,250000,5,923300000,12,20,-113,-122,-15.75,-31.976036,115.818997
05:55:27,CARPARK,0,38,-31.974356,115.817731,250000,5,923300000,12,20,-113,-111,-16.75,-31.976036,115.818997
05:55:29,CARPARK,0,39,-31.974356,115.8177,250000,5,923300000,12,20,-113,-122,-23,-31.976036,115.819001
05:55:43,CARPARK,0,46,-31.974356,115(87a761,250000,5,923300000,12,20,-113,-124,-19.75,-31.976007,115.819285
05:55:47,CARPARK,0,12,-ó1¾Ãaa>21,115NXQ8R2?,250000,5,923300000,12,20,-111,-112,-21.5,-31.97601,115.819386
05:56:16,CARPARK,0,13,-31.97284&, !0.81844c,250000,5,923300000,12,20,-110,-122,-22,-31.975745,115.819897
05:56:31,CARPARK,0,23,31.972731,115>8!(496,250000,5,923300000,12,20,-111,-122,-23,-31.975516,115.819863
05:57:12,CARPARK,0,46,-31.969492,115.820007,250000,5,923300000,12,20,-112,-124,-17.75,-31.975812,115.818784
05:57:18,CARPARK,0,47,-31.969492,115.820007,250000,5,923300000,12,20,-111,-122,-18.5,-31.975853,115.818589
05:57:22,CARPARK,0,6,-3ß[S-2,115.¢5«<,250000,5,923300000,12,20,-112,-124,-20,-31.975907,115.818437
05:57:42,CARPARK,0,9,-31.978048,115.816271,250000,5,923300000,12,20,-111,-122,-19.75,-31.975961,115.817951
05:57:46,CARPARK,0,11,-31.978056,115.81627,250000,5,923300000,12,20,-113,-112,-17.5,-31.975984,115.817825
05:57:53,CARPARK,0,15,-31.978105,115.816264,250000,5,923300000,12,20,-113,-122,-16.25,-31.976077,115.817638
05:57:55,CARPARK,0,16,-31.978105,115.816264,250000,5,923300000,12,20,-113,-123,-13.5,-31.976124,115.817604
05:57:57,CARPARK,0,17,-31.978118,115.81627,250000,5,923300000,12,20,-112,-114,-14,-31.976168,115.817565
05:57:57,CARPARK,0,19,-31.977981,115.8163,250000,5,923300000,12,20,-112,-112,-19.25,-31.976168,115.817565
05:58:02,CARPARK,0,20,-31.977913,115.816355,250000,5,923300000,12,20,-113,-123,-17.25,-31.976267,115.817494
